2026-07-31T17:43:40.399Z,79f96aa1-8883-472e-abdf-a40de99fb382,CMSIS,VSstate,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T17:43:40.400Z,d5d3fed1-ec76-465b-83f9-968194ea6214,CMSIS,VSstate,sessionEnd,,,,,,,
2026-07-31T17:43:59.521Z,d5d3fed1-ec76-465b-83f9-968194ea6214,CMSIS,VSstate,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T17:43:59.523Z,e128d63e-9c57-433c-aa6e-92457826b161,CMSIS,VSstate,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T17:44:02.549Z,6acbee75-8a43-4d9f-b912-9b45b97fc672,CMSIS,NanoState,sessionEnd,,,,,,,
2026-07-31T17:44:00.289Z,e128d63e-9c57-433c-aa6e-92457826b161,CMSIS,VSstate,elementTap,CMSIS,button,,,,,
2026-07-31T17:44:00.290Z,e128d63e-9c57-433c-aa6e-92457826b161,CMSIS,VSstate,actionRun,CMSIS,,,goToScene,,,
2026-07-31T17:44:00.290Z,e128d63e-9c57-433c-aa6e-92457826b161,CMSIS,,sceneEnter,,,,,,,
2026-07-31T17:44:01.168Z,e128d63e-9c57-433c-aa6e-92457826b161,CMSIS,,elementTap,CMSIS_VS_BUTTON,button,,,,,
2026-07-31T17:44:01.168Z,e128d63e-9c57-433c-aa6e-92457826b161,CMSIS,,actionRun,CMSIS_VS_BUTTON,,,setState,,,
2026-07-31T17:44:01.169Z,e128d63e-9c57-433c-aa6e-92457826b161,CMSIS,,stateExit,,,879,,,,
2026-07-31T17:44:01.609Z,e128d63e-9c57-433c-aa6e-92457826b161,CMSIS,VSstate,elementTap,CMSIS_NANO_BUTTON,button,,,,,
2026-07-31T17:44:01.609Z,e128d63e-9c57-433c-aa6e-92457826b161,CMSIS,VSstate,actionRun,CMSIS_NANO_BUTTON,,,setState,,,
2026-07-31T17:44:01.609Z,e128d63e-9c57-433c-aa6e-92457826b161,CMSIS,VSstate,stateExit,,,440,,,,
2026-07-31T17:44:02.548Z,e128d63e-9c57-433c-aa6e-92457826b161,CMSIS,NanoState,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T17:47:10.606Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T17:47:10.603Z,8e2c9954-c24b-4d33-bdf4-72b5a9d8faf9,,,sessionEnd,,,,,,,
2026-07-31T17:47:11.417Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,,,elementTap,CMSIS,button,,,,,
2026-07-31T17:47:11.417Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,,,actionRun,CMSIS,,,goToScene,,,
2026-07-31T17:47:11.417Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,CMSIS,,sceneEnter,,,,,,,
2026-07-31T17:47:13.536Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,CMSIS,,elementTap,CMSIS_DAP_BUTTON,button,,,,,
2026-07-31T17:47:13.536Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,CMSIS,,actionRun,CMSIS_DAP_BUTTON,,,setState,,,
2026-07-31T17:47:13.536Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,CMSIS,,stateExit,,,2119,,,,
2026-07-31T17:47:14.234Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,CMSIS,DAPstate,elementTap,CMSIS_VS_BUTTON,button,,,,,
2026-07-31T17:47:14.235Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,CMSIS,DAPstate,actionRun,CMSIS_VS_BUTTON,,,setState,,,
2026-07-31T17:47:14.235Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,CMSIS,DAPstate,stateExit,,,699,,,,
2026-07-31T17:47:14.815Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,CMSIS,VSstate,elementTap,CMSIS_NANO_BUTTON,button,,,,,
2026-07-31T17:47:14.815Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,CMSIS,VSstate,actionRun,CMSIS_NANO_BUTTON,,,setState,,,
2026-07-31T17:47:14.815Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,CMSIS,VSstate,stateExit,,,580,,,,
2026-07-31T17:47:16.206Z,7ba794c9-4fc9-4352-939b-075ec4bc5b58,CMSIS,NanoState,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T17:47:16.208Z,76f53c32-7f3b-4687-aaed-cd444ca0747e,CMSIS,NanoState,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T18:04:41.370Z,0e6bcb8a-85a2-475d-ba0c-6a592cb19fe8,,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T18:04:41.372Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,,,sessionEnd,,,,,,,
2026-07-31T18:04:41.981Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,,,elementTap,CMSIS,button,,,,,
2026-07-31T18:04:41.981Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,,,actionRun,CMSIS,,,goToScene,,,
2026-07-31T18:04:41.981Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,CMSIS,,sceneEnter,,,,,,,
2026-07-31T18:04:42.867Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,CMSIS,,elementTap,CMSIS_DAP_BUTTON,button,,,,,
2026-07-31T18:04:42.867Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,CMSIS,,actionRun,CMSIS_DAP_BUTTON,,,setState,,,
2026-07-31T18:04:42.868Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,CMSIS,,stateExit,,,886,,,,
2026-07-31T18:04:43.331Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,CMSIS,DAPstate,elementTap,CMSIS_NANO_BUTTON,button,,,,,
2026-07-31T18:04:43.331Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,CMSIS,DAPstate,actionRun,CMSIS_NANO_BUTTON,,,setState,,,
2026-07-31T18:04:43.331Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,CMSIS,DAPstate,stateExit,,,463,,,,
2026-07-31T18:04:43.894Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,CMSIS,NanoState,elementTap,CMSIS_VS_BUTTON,button,,,,,
2026-07-31T18:04:43.894Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,CMSIS,NanoState,actionRun,CMSIS_VS_BUTTON,,,setState,,,
2026-07-31T18:04:43.894Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,CMSIS,NanoState,stateExit,,,563,,,,
2026-07-31T18:04:44.705Z,2ebaa5fa-e35a-4dce-a57a-0d856b6ecb16,CMSIS,VSstate,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T18:04:44.706Z,ed39069e-7268-49c8-b06f-d3a4c8caea71,CMSIS,VSstate,sessionEnd,,,,,,,
2026-07-31T18:05:29.824Z,ed39069e-7268-49c8-b06f-d3a4c8caea71,CMSIS,VSstate,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T18:05:29.827Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,VSstate,sessionEnd,,,,,,,
2026-07-31T18:05:31.190Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,VSstate,elementTap,CMSIS,button,,,,,
2026-07-31T18:05:31.190Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,VSstate,actionRun,CMSIS,,,goToScene,,,
2026-07-31T18:05:31.190Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,,sceneEnter,,,,,,,
2026-07-31T18:05:32.114Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,,elementTap,CMSIS_DAP_BUTTON,button,,,,,
2026-07-31T18:05:32.114Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,,actionRun,CMSIS_DAP_BUTTON,,,setState,,,
2026-07-31T18:05:32.114Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,,stateExit,,,924,,,,
2026-07-31T18:05:32.765Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,DAPstate,elementTap,CMSIS_NANO_BUTTON,button,,,,,
2026-07-31T18:05:32.765Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,DAPstate,actionRun,CMSIS_NANO_BUTTON,,,setState,,,
2026-07-31T18:05:32.765Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,DAPstate,stateExit,,,651,,,,
2026-07-31T18:05:33.566Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,NanoState,elementTap,CMSIS_VS_BUTTON,button,,,,,
2026-07-31T18:05:33.566Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,NanoState,actionRun,CMSIS_VS_BUTTON,,,setState,,,
2026-07-31T18:05:33.566Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,NanoState,stateExit,,,801,,,,
2026-07-31T18:06:58.590Z,6ec9eba4-a7ea-497f-8686-a005290374fd,CMSIS,VSstate,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T18:06:58.591Z,a05a3886-6865-42c3-ba4b-acb5c25c4ab5,CMSIS,VSstate,sessionEnd,,,,,,,
2026-07-31T19:08:02.034Z,a05a3886-6865-42c3-ba4b-acb5c25c4ab5,CMSIS,VSstate,elementTap,CMSIS,button,,,,,
2026-07-31T19:08:02.034Z,a05a3886-6865-42c3-ba4b-acb5c25c4ab5,CMSIS,VSstate,actionRun,CMSIS,,,goToScene,,,
2026-07-31T19:08:02.034Z,a05a3886-6865-42c3-ba4b-acb5c25c4ab5,CMSIS,,sceneEnter,,,,,,,
2026-07-31T19:08:02.936Z,a05a3886-6865-42c3-ba4b-acb5c25c4ab5,CMSIS,,elementTap,CMSIS_VS_BUTTON,button,,,,,
2026-07-31T19:08:02.936Z,a05a3886-6865-42c3-ba4b-acb5c25c4ab5,CMSIS,,actionRun,CMSIS_VS_BUTTON,,,setState,,,
2026-07-31T19:08:02.936Z,a05a3886-6865-42c3-ba4b-acb5c25c4ab5,CMSIS,,stateExit,,,902,,,,
2026-07-31T19:08:03.220Z,a05a3886-6865-42c3-ba4b-acb5c25c4ab5,CMSIS,VSstate,elementTap,CMSIS_NANO_BUTTON,button,,,,,
2026-07-31T19:08:03.220Z,a05a3886-6865-42c3-ba4b-acb5c25c4ab5,CMSIS,VSstate,actionRun,CMSIS_NANO_BUTTON,,,setState,,,
2026-07-31T19:08:03.220Z,a05a3886-6865-42c3-ba4b-acb5c25c4ab5,CMSIS,VSstate,stateExit,,,284,,,,
2026-07-31T19:08:03.464Z,a05a3886-6865-42c3-ba4b-acb5c25c4ab5,CMSIS,NanoState,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T19:08:03.468Z,df72d789-0da2-4287-a5b9-5ecb1ac8707d,CMSIS,NanoState,sessionEnd,,,,,,,
2026-07-31T19:16:46.079Z,df72d789-0da2-4287-a5b9-5ecb1ac8707d,CMSIS,NanoState,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T19:16:46.082Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,NanoState,sessionEnd,,,,,,,
2026-07-31T19:16:47.169Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,NanoState,elementTap,CMSIS,button,,,,,
2026-07-31T19:16:47.169Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,NanoState,actionRun,CMSIS,,,goToScene,,,
2026-07-31T19:16:47.169Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,,sceneEnter,,,,,,,
2026-07-31T19:16:49.031Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,,elementTap,CMSIS_DAP_BUTTON,button,,,,,
2026-07-31T19:16:49.031Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,,actionRun,CMSIS_DAP_BUTTON,,,setState,,,
2026-07-31T19:16:49.031Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,,stateExit,,,1862,,,,
2026-07-31T19:16:49.666Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,DAPstate,elementTap,CMSIS_NANO_BUTTON,button,,,,,
2026-07-31T19:16:49.666Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,DAPstate,actionRun,CMSIS_NANO_BUTTON,,,setState,,,
2026-07-31T19:16:49.666Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,DAPstate,stateExit,,,635,,,,
2026-07-31T19:16:50.256Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,NanoState,elementTap,CMSIS_VS_BUTTON,button,,,,,
2026-07-31T19:16:50.256Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,NanoState,actionRun,CMSIS_VS_BUTTON,,,setState,,,
2026-07-31T19:16:50.256Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,NanoState,stateExit,,,590,,,,
2026-07-31T19:17:03.886Z,072b6096-7552-4f41-a820-a9d1e468c7e0,CMSIS,VSstate,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T19:17:03.889Z,b088e885-4b41-41e4-980b-3d8de59db274,CMSIS,VSstate,sessionEnd,,,,,,,
2026-07-31T19:17:33.973Z,b088e885-4b41-41e4-980b-3d8de59db274,CMSIS,VSstate,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T19:17:33.975Z,1af04e86-29b9-4d2a-8218-00f2571081ed,CMSIS,VSstate,sessionEnd,,,,,,,
2026-07-31T19:17:34.872Z,1af04e86-29b9-4d2a-8218-00f2571081ed,CMSIS,VSstate,elementTap,CMSIS,button,,,,,
2026-07-31T19:17:34.872Z,1af04e86-29b9-4d2a-8218-00f2571081ed,CMSIS,VSstate,actionRun,CMSIS,,,goToScene,,,
2026-07-31T19:17:34.872Z,1af04e86-29b9-4d2a-8218-00f2571081ed,CMSIS,,sceneEnter,,,,,,,
2026-07-31T19:17:44.243Z,1af04e86-29b9-4d2a-8218-00f2571081ed,CMSIS,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T19:17:44.245Z,dcee342e-24a1-4c66-a02c-4ae5e1880e97,CMSIS,,sessionEnd,,,,,,,
2026-07-31T19:21:08.263Z,dcee342e-24a1-4c66-a02c-4ae5e1880e97,CMSIS,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T19:21:08.265Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,,sessionEnd,,,,,,,
2026-07-31T19:21:09.273Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,,elementTap,CMSIS,button,,,,,
2026-07-31T19:21:09.273Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,,actionRun,CMSIS,,,goToScene,,,
2026-07-31T19:21:09.273Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,,sceneEnter,,,,,,,
2026-07-31T19:21:10.591Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,,elementTap,CMSIS_DAP_BUTTON,button,,,,,
2026-07-31T19:21:10.591Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,,actionRun,CMSIS_DAP_BUTTON,,,setState,,,
2026-07-31T19:21:10.591Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,,stateExit,,,1318,,,,
2026-07-31T19:21:10.976Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,DAPstate,elementTap,CMSIS_NANO_BUTTON,button,,,,,
2026-07-31T19:21:10.976Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,DAPstate,actionRun,CMSIS_NANO_BUTTON,,,setState,,,
2026-07-31T19:21:10.977Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,DAPstate,stateExit,,,386,,,,
2026-07-31T19:21:12.067Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,NanoState,elementTap,CMSIS_VS_BUTTON,button,,,,,
2026-07-31T19:21:12.068Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,NanoState,actionRun,CMSIS_VS_BUTTON,,,setState,,,
2026-07-31T19:21:12.068Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,NanoState,stateExit,,,1091,,,,
2026-07-31T19:21:18.130Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,VSstate,elementTap,CMSIS_HOME_BUTTON,button,,,,,
2026-07-31T19:21:18.130Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,VSstate,actionRun,CMSIS_HOME_BUTTON,,,goToScene,,,
2026-07-31T19:21:18.130Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,CMSIS,VSstate,sceneExit,,,8857,,,,
2026-07-31T19:21:18.130Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,Home,,sceneEnter,,,,,,,
2026-07-31T19:21:19.132Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,Home,,elementTap,AcademicProg,button,,,,,
2026-07-31T19:21:19.132Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,Home,,actionRun,AcademicProg,,,goToScene,,,
2026-07-31T19:21:19.626Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,Home,,elementTap,AcademicProg,button,,,,,
2026-07-31T19:21:19.626Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,Home,,actionRun,AcademicProg,,,goToScene,,,
2026-07-31T19:21:19.626Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,Home,,sceneExit,,,1496,,,,
2026-07-31T19:21:19.626Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,AcademicProg,,sceneEnter,,,,,,,
2026-07-31T19:21:20.629Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,AcademicProg,,elementTap,ACADEMY_OVERVIEW_BUTTON,button,,,,,
2026-07-31T19:21:20.629Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,AcademicProg,,actionRun,ACADEMY_OVERVIEW_BUTTON,,,setState,,,
2026-07-31T19:21:20.629Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,AcademicProg,,stateExit,,,1003,,,,
2026-07-31T19:21:21.031Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,AcademicProg,OverviewState,elementTap,ACADEMY_BOOK_BUTTON,button,,,,,
2026-07-31T19:21:21.032Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,AcademicProg,OverviewState,actionRun,ACADEMY_BOOK_BUTTON,,,setState,,,
2026-07-31T19:21:21.032Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,AcademicProg,OverviewState,stateExit,,,403,,,,
2026-07-31T19:21:21.425Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,AcademicProg,TextbookState,elementTap,ACADEMY_PY_BUTTON,button,,,,,
2026-07-31T19:21:21.425Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,AcademicProg,TextbookState,actionRun,ACADEMY_PY_BUTTON,,,setState,,,
2026-07-31T19:21:21.425Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,AcademicProg,TextbookState,stateExit,,,393,,,,
2026-07-31T19:21:22.455Z,2c8079d5-3bc3-4a88-854e-1f5aa3f0e01f,AcademicProg,PythonState,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T19:21:22.457Z,f2029182-c474-4bdc-8790-937c9529b810,AcademicProg,PythonState,sessionEnd,,,,,,,
2026-07-31T19:28:51.043Z,f2029182-c474-4bdc-8790-937c9529b810,AcademicProg,PythonState,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T19:28:51.046Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,AcademicProg,PythonState,sessionEnd,,,,,,,
2026-07-31T19:28:51.738Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,AcademicProg,PythonState,elementTap,Zephyr,button,,,,,
2026-07-31T19:28:51.738Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,AcademicProg,PythonState,actionRun,Zephyr,,,goToScene,,,
2026-07-31T19:28:51.738Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,Zephyr,,sceneEnter,,,,,,,
2026-07-31T19:28:52.790Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,Zephyr,,elementTap,ZEPHYR_MC_BUTTON,button,,,,,
2026-07-31T19:28:52.790Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,Zephyr,,actionRun,ZEPHYR_MC_BUTTON,,,setState,,,
2026-07-31T19:28:52.790Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,Zephyr,,stateExit,,,1052,,,,
2026-07-31T19:28:53.269Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,Zephyr,ZephyrMicrochip,elementTap,ZEPHYR_BOARD_BUTTON,button,,,,,
2026-07-31T19:28:53.269Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,Zephyr,ZephyrMicrochip,actionRun,ZEPHYR_BOARD_BUTTON,,,setState,,,
2026-07-31T19:28:53.269Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,Zephyr,ZephyrMicrochip,stateExit,,,479,,,,
2026-07-31T19:28:54.414Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,Zephyr,ZephyrBoard,elementTap,ZEPHYR_ZSDK_BUTTON,button,,,,,
2026-07-31T19:28:54.414Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,Zephyr,ZephyrBoard,actionRun,ZEPHYR_ZSDK_BUTTON,,,setState,,,
2026-07-31T19:28:54.414Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,Zephyr,ZephyrBoard,stateExit,,,1145,,,,
2026-07-31T19:29:00.209Z,ae57b264-6a8d-4f0c-87ac-e04ebb767f48,Zephyr,ZephyrzSDK,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T19:29:00.212Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,sessionEnd,,,,,,,
2026-07-31T20:00:48.810Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoPlay,video1,,,,,,
2026-07-31T20:01:20.053Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,video1,,,,,,
2026-07-31T20:04:09.856Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoPlay,video1,,,,,,
2026-07-31T20:04:36.614Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,video1,,,,,,
2026-07-31T20:04:47.812Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoPlay,video1,,,,,,
2026-07-31T20:05:14.539Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,PacksVideo,,,,,,
2026-07-31T20:05:41.262Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,PacksVideo,,,,,,
2026-07-31T20:06:07.986Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,PacksVideo,,,,,,
2026-07-31T20:06:34.710Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,PacksVideo,,,,,,
2026-07-31T20:07:01.435Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,PacksVideo,,,,,,
2026-07-31T20:07:28.160Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,PacksVideo,,,,,,
2026-07-31T20:07:54.904Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,PacksVideo,,,,,,
2026-07-31T20:08:21.628Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,PacksVideo,,,,,,
2026-07-31T20:08:48.355Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,PacksVideo,,,,,,
2026-07-31T20:09:15.078Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,PacksVideo,,,,,,
2026-07-31T20:09:41.802Z,30d0208c-076c-4aef-8188-e7ec9aa1677b,Zephyr,ZephyrzSDK,videoSeek,PacksVideo,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T20:38:21.759Z,30cac1c7-bbb3-4164-958d-7bda436a1fa5,,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T20:38:21.762Z,a39a6803-4311-450f-bcee-c0b25a3a83b7,,,sessionEnd,,,,,,,
2026-07-31T20:38:22.736Z,a39a6803-4311-450f-bcee-c0b25a3a83b7,,,elementTap,CMSIS,button,,,,,
2026-07-31T20:38:22.736Z,a39a6803-4311-450f-bcee-c0b25a3a83b7,,,actionRun,CMSIS,,,goToScene,,,
2026-07-31T20:38:22.736Z,a39a6803-4311-450f-bcee-c0b25a3a83b7,CMSIS,,sceneEnter,,,,,,,
2026-07-31T20:38:23.999Z,a39a6803-4311-450f-bcee-c0b25a3a83b7,CMSIS,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T20:38:24.002Z,2e6c7ac5-131e-48e0-8564-beecb69c9599,CMSIS,,sessionEnd,,,,,,,
2026-07-31T20:38:26.229Z,2e6c7ac5-131e-48e0-8564-beecb69c9599,CMSIS,,sessionEnd,,,,,,,
timestamp,sessionId,scene,sceneState,kind,element,elementType,duration,actionType,sourceId,value,error
2026-07-31T20:38:26.230Z,841f39cf-434a-496c-9177-579334a4ba47,CMSIS,,sessionEnd,,,,,,,
2026-07-31T20:38:26.894Z,841f39cf-434a-496c-9177-579334a4ba47,CMSIS,,elementTap,CMSIS,button,,,,,
